mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
-285.3831481933594,76.3697738647461,1.0215479135513306,7.6342387199401855,-1.2696834802627563,5.086319446563721,-22.525623321533203,-11.72095775604248,-11.865724563598633,-16.05204963684082,-9.03138256072998,-11.454181671142578,-10.81855297088623,FAKE
-373.0279235839844,82.22824096679688,19.73565673828125,15.708067893981934,2.04035758972168,10.934537887573242,-4.620077133178711,-15.49038314819336,-11.480342864990234,-10.08296012878418,-6.561692237854004,-6.305249214172363,-6.870970726013184,FAKE
-209.88455200195312,90.90520477294922,-3.917564392089844,13.289825439453123,-13.244132041931152,-25.55076026916504,-4.297874927520752,-26.73803329467773,-12.339919090270996,-11.895479202270508,-23.35979652404785,0.367171436548233,-19.24066162109375,FAKE
-309.6983947753906,53.6372299194336,15.61194896697998,38.45707702636719,-15.258045196533203,-16.199960708618164,-24.353496551513672,-18.497371673583984,-16.688140869140625,-15.563109397888184,-15.832643508911133,-2.10211443901062,-14.420454978942873,FAKE
-315.69305419921875,63.86167144775391,-17.99711036682129,37.22698974609375,-6.968939781188965,-28.78890419006348,-26.901609420776367,-12.334495544433594,1.81086003780365,-6.752496242523193,-2.4300477504730225,-8.42245101928711,-5.676982879638672,FAKE
-319.00274658203125,67.58238983154297,-4.048948287963867,14.333614349365234,-3.98148512840271,-3.315092802047729,-14.720131874084473,-13.251338005065918,-5.361550807952881,-4.174721717834473,-7.342392444610596,-6.181948661804199,0.7062802910804749,REAL
-338.2193298339844,98.3954849243164,7.812792301177978,22.138925552368164,-0.8898765444755554,2.185581684112549,-1.2839415073394775,-14.724417686462402,-2.686573028564453,4.159866809844971,-4.6802077293396,-0.6904694437980652,-6.244836330413818,REAL
-305.30352783203125,45.00317001342773,-9.355728149414062,20.64447784423828,-21.41234970092773,-7.72923469543457,-15.990944862365724,-10.585763931274414,-11.762239456176758,-21.72607040405273,-9.433774948120115,-4.255159378051758,-7.510031223297119,REAL
-347.0653381347656,60.79008483886719,8.908320426940918,44.6301383972168,3.361304521560669,0.4943586587905884,0.2550342082977295,-5.5752787590026855,-5.0534844398498535,-19.579395294189453,-7.678808212280273,-11.556137084960938,-15.07577896118164,REAL
-369.8092041015625,57.57258224487305,1.814907789230347,28.203834533691406,-9.418001174926758,-5.578961849212647,-14.464740753173828,-16.221925735473633,-12.29479694366455,-13.713208198547363,-11.407861709594728,-10.063924789428713,-9.465497970581056,FAKE
-307.7130432128906,40.57305908203125,-8.578365325927734,18.776121139526367,-23.86912727355957,0.5441862344741821,-14.897293090820312,-11.33533763885498,-10.96672248840332,-15.39296817779541,-5.978384017944336,-7.31124210357666,-2.5071892738342285,REAL
-331.118896484375,47.10531997680664,8.023185729980469,10.749234199523926,5.422580242156982,-2.106755495071411,-2.736321926116944,-9.7860107421875,-5.5663838386535645,-1.1861553192138672,-7.558710098266602,1.492656707763672,-6.859553813934326,REAL
-366.62152099609375,68.0987548828125,13.204771995544434,11.987319946289062,0.9294769763946532,1.0509119033813477,-3.1336312294006348,-8.056668281555176,-2.7685580253601074,-9.445384979248049,-8.973735809326172,-5.975832939147949,-8.615262985229492,REAL
-398.4957275390625,60.59952163696289,-9.388580322265623,26.877443313598636,0.0712932497262954,-10.04074764251709,-9.296677589416504,-22.307567596435547,-14.400702476501465,-11.60952091217041,-8.65776538848877,-1.7423752546310425,-5.855237483978272,FAKE
-321.2408447265625,28.937225341796875,30.18156623840332,35.14617156982422,-10.639963150024414,-16.49213981628418,-0.276798665523529,-17.522884368896484,-12.445616722106934,-7.619281768798828,-8.085348129272461,1.6691036224365234,-7.224050998687744,FAKE
-239.5584259033203,107.69888305664062,4.7403564453125,22.40945816040039,-6.048165321350098,8.560639381408691,-11.63636302947998,-28.37391662597656,-1.1336767673492432,-10.215167999267578,-5.1288743019104,-3.3659355640411377,-3.0517702102661133,REAL
-266.6141662597656,73.13076782226562,-11.885807991027832,13.251567840576172,-16.26415252685547,-3.646580696105957,-13.686057090759276,-12.423223495483398,-6.585082054138184,-9.941516876220703,-11.17809772491455,1.5042887926101685,-8.164414405822754,REAL
-354.4135437011719,79.40464782714844,-10.970824241638184,24.93700790405273,-1.117753028869629,-7.699775218963623,1.4248809814453125,-14.907822608947754,-12.25902271270752,-8.569709777832031,-2.970128059387207,-1.0384939908981323,-6.01713228225708,REAL
-328.2550048828125,60.95463180541992,-8.586139678955078,12.94259548187256,-19.44942855834961,-2.5177111625671387,-15.896856307983398,-14.659686088562012,-5.950473308563232,-13.759683609008787,-8.250341415405273,-3.673945188522339,-4.290287017822266,REAL
-225.0535430908203,86.35116577148438,-16.234193801879883,29.2561149597168,-10.396377563476562,-27.08601188659668,-34.5708122253418,-25.5167179107666,-9.072111129760742,-12.957208633422852,-12.041522979736328,-12.655159950256348,-6.292728424072266,FAKE
-372.7178649902344,69.6861343383789,-6.3870368003845215,27.446571350097656,-2.5658626556396484,-7.257415771484375,-7.086217403411865,-16.488988876342773,-5.989910125732422,-5.655505180358887,-8.519139289855957,-7.396571159362793,-1.1861621141433716,REAL
-291.2882080078125,92.37744140625,15.219611167907717,25.35706329345703,-2.204500198364258,-5.720626354217529,-2.169053316116333,-8.042478561401367,-12.71552562713623,-8.805803298950195,-13.332204818725586,-0.0188488066196441,-3.8367838859558105,FAKE
-365.2783508300781,83.41850280761719,6.937717914581299,38.80009841918945,6.365128993988037,-7.309276580810547,-3.95301365852356,-20.02589988708496,-12.854066848754885,-7.820611953735352,-10.71652603149414,0.7677459120750427,-3.678592205047608,FAKE
-303.9934997558594,70.965087890625,4.737910270690918,1.6510310173034668,-4.755313396453857,5.350062370300293,-8.945781707763672,-15.259130477905272,-12.145502090454102,-2.7682247161865234,-8.721095085144043,-6.728923797607422,-6.840988159179688,REAL
-182.49940490722656,87.89420318603516,-15.661454200744627,12.88417625427246,-10.360502243041992,-6.291939735412598,-10.859736442565918,-9.669466018676758,-11.248188018798828,-4.419116020202637,-15.068208694458008,-6.834809303283691,-15.044350624084473,FAKE
-317.0657958984375,72.0941390991211,-0.7833529114723206,18.34776306152344,-2.710345268249512,-4.811460018157959,-9.957515716552734,-16.316604614257812,-14.073171615600586,-0.7818334102630615,-12.767770767211914,-6.441441535949707,1.594691276550293,REAL
-357.3702697753906,71.96317291259766,10.164132118225098,13.376497268676758,6.063326835632324,1.2757296562194824,-2.924424171447754,-5.711458206176758,-4.714588165283203,0.9406994581222534,-1.6869593858718872,-2.6173973083496094,-8.92020034790039,FAKE
-364.745361328125,67.14252471923828,8.265351295471191,25.25469398498535,-8.153557777404785,-9.82944107055664,-13.61204719543457,-25.356176376342773,-19.511587142944336,-8.036111831665039,-12.767260551452637,-7.667530059814453,-5.375942230224609,FAKE
-314.9723205566406,100.72940826416016,-4.807401180267334,31.05220413208008,-0.9583848118782043,-3.900190830230713,-0.5721787214279175,-14.541898727416992,-3.1102452278137207,-3.391474485397339,-3.3672115802764893,1.8443373441696167,-9.68416690826416,REAL
-325.9939270019531,67.32832336425781,6.29181718826294,14.990446090698242,3.548393964767456,-4.825905799865723,-6.937155723571777,-9.51118278503418,-1.175575852394104,-3.932737112045288,-9.629807472229004,-1.903310179710388,-7.469417095184326,REAL
-330.3417053222656,70.54940032958984,-14.280919075012209,28.4000301361084,-9.281618118286133,-7.902381896972656,-3.4533028602600098,-15.72776222229004,-11.61125373840332,-11.086973190307615,-2.848806381225586,-0.7864556312561035,-6.492045402526856,REAL
-348.1426086425781,72.31573486328125,7.474721431732178,15.9562406539917,-1.441584587097168,-10.729782104492188,-0.8705685138702393,-9.313005447387695,-3.424389600753784,-4.449770927429199,-12.095501899719238,-4.7652106285095215,-9.426258087158203,REAL
-290.6082763671875,37.54205703735352,-8.613449096679688,17.51953887939453,-4.193445682525635,-14.98650074005127,-6.4932780265808105,-22.15452766418457,-7.228274345397949,4.1592559814453125,-16.530603408813477,7.518996238708496,-5.359556198120117,FAKE
-318.3939208984375,73.50857543945312,-4.795626640319824,23.022165298461918,2.1899900436401367,-11.30417823791504,-19.744918823242188,-17.321996688842773,-2.072184562683105,-6.851209163665772,-11.24445915222168,-0.4194276332855224,-4.824982643127441,REAL
-215.62380981445312,94.59341430664062,-8.951565742492676,39.80099105834961,-10.549674034118652,6.529565334320068,-19.673952102661133,-33.185340881347656,-12.830960273742676,-23.216205596923828,-2.949751377105713,-1.001907467842102,-14.653109550476074,FAKE
-296.7652282714844,79.0713882446289,0.578213095664978,32.4578857421875,3.745354413986206,-10.176390647888184,-12.468210220336914,-18.8654727935791,-19.58865547180176,-1.803106427192688,-11.570600509643556,-1.5708353519439695,-6.995777130126953,FAKE
-304.4236755371094,57.31682205200195,27.48812294006348,9.87104320526123,-2.0181329250335693,-11.40496063232422,-6.488903999328613,-10.935868263244627,-6.53662633895874,-7.504246711730957,-13.665846824645996,-7.082774639129639,-15.430739402770996,REAL
-334.35906982421875,54.28228759765625,-1.6108087301254272,16.560680389404297,-1.53284752368927,-11.499655723571776,-12.184011459350586,-20.31551551818848,-14.366662979125977,-5.933420181274414,-17.302108764648438,-2.1128082275390625,-9.441446304321287,FAKE
-313.96661376953125,68.70158386230469,-10.668805122375488,45.59992218017578,7.55750036239624,-14.028185844421388,-12.071029663085938,-26.103145599365234,-16.280641555786133,-0.5339860916137695,-17.582021713256836,-1.2855182886123655,2.515357494354248,FAKE
-240.68411254882807,58.66035842895508,-7.097184658050537,6.673953056335449,-6.453319549560547,-4.9504008293151855,-19.94120979309082,-16.910615921020508,-10.45698070526123,-10.850293159484863,-6.096758842468262,-6.6679277420043945,-18.38663482666016,REAL
-302.6199951171875,76.67729949951172,0.304695576429367,4.866277694702148,-6.082981109619141,-2.454920530319214,-16.90151023864746,-15.576749801635742,-10.5448579788208,-2.85514760017395,-8.132452011108398,-6.651797771453857,-3.448182821273804,FAKE
-247.1565399169922,37.95619201660156,-10.286890983581545,25.675031661987305,-19.22650146484375,2.160493850708008,-14.747723579406738,-20.81501579284668,-10.307592391967772,-13.79637050628662,-1.8318992853164675,-2.921964645385742,-17.508167266845703,FAKE
-386.2829284667969,37.86746597290039,-6.258752822875977,8.064608573913574,-8.190648078918457,-1.5889034271240234,-0.7511979341506958,-9.72033977508545,-0.6679274439811707,-9.978623390197754,-5.326210975646973,-3.574984312057495,-1.2474308013916016,REAL
-336.14263916015625,86.5523910522461,-3.036185503005981,40.88442993164063,-3.783291578292847,6.71560525894165,6.865116119384766,-25.91379165649414,-9.706013679504396,-0.2604840695858001,-4.096279621124268,11.18312644958496,-4.860848426818848,FAKE
-238.18997192382807,99.83647918701172,-4.924864292144775,21.11359977722168,-13.902458190917969,0.6054722666740417,-9.996991157531738,-17.742921829223633,-0.7808339595794678,-13.7667236328125,-12.834486961364746,-3.494985342025757,-14.937596321105955,FAKE
-290.0513610839844,66.70796203613281,-10.48817539215088,9.072443962097168,-19.4306583404541,-6.474917888641357,-9.545360565185549,-16.4649715423584,-8.684895515441895,-18.026386260986328,-13.981834411621094,-9.553115844726562,-6.701605319976807,FAKE
-346.8133239746094,69.10738372802734,24.49430084228516,26.78110122680664,-5.471342086791992,7.045934677124023,-8.308517456054688,-19.23077964782715,-14.63669490814209,-18.24492454528809,-7.537176132202148,-4.235353946685791,-15.354588508605955,FAKE
-307.19342041015625,65.71598815917969,3.5407028198242188,17.862253189086914,-14.035950660705566,2.1319572925567627,-6.865856647491455,-18.37352180480957,-12.12643337249756,-16.145645141601562,-9.585223197937012,-9.766036033630373,-4.157252311706543,FAKE
-338.8050842285156,73.91626739501953,-3.568899393081665,-6.465130805969238,3.3836824893951416,-1.940327882766724,-3.800570011138916,-5.423727035522461,-6.833573341369629,-0.5867919921875,-5.305918216705322,-1.6376680135726929,-9.776877403259276,REAL
-400.91839599609375,39.56159591674805,7.537792682647705,8.638630867004395,-1.894159913063049,3.4422316551208496,0.5586113929748535,-4.139769554138184,0.0654721036553382,-5.528689384460449,-1.6624412536621094,-1.54046368598938,0.855213463306427,REAL
-277.00299072265625,84.15137481689453,-16.03334617614746,27.15513610839844,-18.50407600402832,2.9833638668060303,-21.544225692749023,-9.599574089050291,-8.47361946105957,-13.323250770568848,-9.882850646972656,-7.407207012176514,-10.247285842895508,REAL
-259.6112670898437,98.63988494873048,-20.776126861572266,30.83659172058105,-0.7925522327423096,-7.729448318481445,-9.989715576171877,-24.7475700378418,-20.42787742614746,-8.028464317321777,-18.32869529724121,-5.255180835723877,-4.542962074279785,FAKE
-218.18771362304688,93.92733001708984,3.5184695720672607,33.22636795043945,4.971412658691406,6.79939603805542,-9.361993789672852,-26.799150466918945,-2.932758331298828,-11.484947204589844,-7.596904754638672,-4.028693675994873,-5.48725175857544,REAL
-393.688232421875,31.50963592529297,0.7042639255523682,1.9138692617416384,-6.7031731605529785,-4.2774338722229,-11.094812393188477,-10.420989990234377,-3.988995313644409,-9.936463356018066,-5.087528705596924,-5.236207008361816,-5.9418463706970215,FAKE
-211.68865966796875,94.58922576904295,-10.000033378601074,35.94099044799805,-23.37744140625,4.322401523590088,-20.31390953063965,-28.15910148620605,-14.764089584350586,-23.59396171569824,-4.803266525268555,-5.052084445953369,-15.255278587341309,FAKE
-348.7581787109375,42.47219467163086,-8.065313339233398,-9.639548301696776,3.42250394821167,-5.618841171264648,-4.591570854187012,-14.469117164611816,-9.87887954711914,4.356768131256104,-5.512228965759277,8.537185668945312,-8.62252426147461,FAKE
-363.8709106445313,71.96784210205078,1.1543127298355105,4.894148349761963,0.5282790064811707,-14.116913795471191,-23.03762435913086,-17.747093200683594,-5.513340473175049,-10.389060974121094,-11.541415214538574,-12.001980781555176,-5.110677719116211,FAKE
-272.3396301269531,63.65083312988281,1.889609098434448,24.098108291625977,1.4512802362442017,-7.55608606338501,-4.498138427734375,-17.960582733154297,-16.889463424682617,-10.353597640991213,-17.261072158813477,-9.679720878601074,-5.736465930938721,REAL
-294.7062683105469,82.07402038574219,-0.9711101055145264,11.579022407531738,-8.768858909606934,9.26994514465332,-8.4751615524292,-21.717342376708984,-11.043855667114258,-11.620760917663574,3.8470520973205566,3.2731919288635254,-7.8313188552856445,REAL
-318.99755859375,75.9049301147461,-0.6776202917098999,27.027687072753903,-6.783784866333008,0.5118404030799866,-14.166296005249023,-7.787496566772461,-7.267966747283935,-13.25343418121338,-9.351666450500488,-8.33348274230957,-4.244585037231445,REAL
-281.67999267578125,102.0253677368164,-14.382262229919434,18.254047393798828,-35.518775939941406,-3.6347601413726807,-16.379961013793945,-30.088397979736328,-13.726338386535645,-20.203432083129883,-9.99835205078125,-13.361616134643556,-4.364180088043213,FAKE
-330.1160583496094,72.68695831298828,-1.7308975458145142,24.43901252746582,2.857275485992432,7.152191162109375,-7.447208404541016,-10.997270584106444,-3.983041763305664,-19.91763687133789,-2.1159651279449463,-1.2200257778167725,-9.673684120178224,REAL
-399.6936645507813,53.776737213134766,4.755416870117188,24.83370018005371,7.491950035095215,-4.061470985412598,-2.871073007583618,-6.941410064697266,-13.647603034973145,-5.441640853881836,-7.896922588348389,-1.279374361038208,0.3618128299713135,REAL
-320.9548645019531,113.06572723388672,-14.967891693115234,72.61424255371094,4.909474849700928,-8.633994102478027,19.43030166625977,-28.37936210632324,-9.394550323486328,-4.370379447937012,-2.424314260482788,15.671393394470217,-8.341997146606445,FAKE
-310.0769958496094,38.40806579589844,-0.1268603503704071,16.575777053833008,-8.297083854675293,-3.5854151248931885,-14.61702823638916,-13.56065559387207,-2.060661554336548,-9.922486305236816,-7.163980484008789,0.8884851336479187,-7.229244709014893,REAL
-282.8396911621094,56.0751953125,6.090450763702393,16.059675216674805,-12.926405906677246,-9.10872745513916,-12.03093719482422,-7.467370986938477,-7.3872151374816895,-10.90223503112793,-9.805046081542969,5.098514080047607,-7.324440002441406,REAL
-345.3836975097656,49.75143432617188,-10.767674446105955,20.64934730529785,-17.97519874572754,-6.876230239868164,-10.738579750061035,-4.341585636138916,-7.7792744636535645,-13.503456115722656,-3.036593198776245,-5.640127182006836,-5.7028656005859375,REAL
-382.2532653808594,73.9669189453125,11.248814582824709,14.458096504211426,-2.1029417514801025,2.876220464706421,-9.77210807800293,-12.363686561584473,-6.1894145011901855,-0.456335037946701,-5.742274761199951,-2.9317786693573,0.0602213218808174,REAL
-330.761962890625,56.62975311279297,12.394027709960938,21.94543838500977,5.197510719299316,-0.645987868309021,-9.127866744995115,-10.249669075012209,-9.723750114440918,-4.594341278076172,-11.061911582946776,-6.235029697418213,-4.64684009552002,REAL
-296.47802734375,70.12312316894531,5.079908847808838,14.814021110534668,-10.12247371673584,-5.8834404945373535,-13.125337600708008,-11.782516479492188,-9.0435209274292,-13.104609489440918,-3.8433837890625,-12.854366302490234,-10.313080787658691,FAKE
-319.7478332519531,67.81890869140625,8.847299575805664,11.922568321228027,-12.757241249084473,-1.82850193977356,-12.136852264404297,-11.861276626586914,-7.223656177520752,-6.125808238983154,-9.938321113586426,4.487744331359863,-7.6795654296875,REAL
-241.5163726806641,79.57826232910156,-6.87320613861084,21.858715057373047,-26.500146865844727,-6.921103477478027,-18.36328887939453,-25.88471031188965,-11.733440399169922,-22.34544944763184,-13.984090805053713,-10.90263557434082,-4.695905685424805,FAKE
-348.83575439453125,68.48197937011719,-1.8196736574172971,28.48476219177246,-3.822248935699463,-4.425168991088867,-8.387682914733887,-17.50114631652832,-14.018780708312988,-6.922275066375732,-4.647487163543701,-3.116086721420288,-4.931198120117188,REAL
-363.0662231445313,67.9280776977539,-19.68664932250977,62.388309478759766,6.563678741455078,-2.9690277576446533,4.776434421539307,-19.12639808654785,0.7542396783828735,0.2558462619781494,-4.74993896484375,12.526551246643066,3.0796878337860107,FAKE
-403.7643737792969,53.63972473144531,17.188583374023438,19.86998176574707,-5.663816928863525,-3.660942316055298,-16.824968338012695,-15.177742958068848,-13.688172340393066,-16.321754455566406,-10.275931358337402,-6.52784538269043,-5.84105396270752,FAKE
-288.6126708984375,73.85743713378906,7.619668960571289,26.51415634155273,-7.577914237976074,3.040193796157837,-11.993352890014648,-23.966815948486328,-15.356595993041992,-19.057411193847656,-4.254098892211914,-0.0535689890384674,-14.224637985229492,FAKE
-317.67950439453125,57.00688171386719,-16.97900390625,2.357781171798706,-20.399158477783203,-0.3915551602840423,-16.44217872619629,-9.363122940063477,-8.194910049438477,-12.402769088745115,-6.886707305908203,-4.238693237304688,-7.285274982452393,REAL
-343.3874816894531,47.9607048034668,1.760759949684143,21.560874938964844,-3.7841110229492183,-1.8978912830352783,-6.744271755218506,-8.193765640258789,0.0190702173858881,-9.617039680480955,-5.709517478942871,-7.107105255126953,-5.34713077545166,FAKE
-329.135986328125,56.42010116577149,-10.16879940032959,28.195037841796875,-3.5836777687072754,-1.6922959089279177,-6.764704704284668,-19.16893577575684,-8.929292678833008,-7.288914680480957,-6.4265546798706055,-3.264695167541504,-5.298463344573975,REAL
-361.6092224121094,70.49798583984375,-10.70802116394043,20.10300636291504,-19.433189392089844,1.897707223892212,-10.134271621704102,-10.626334190368652,-4.971631050109863,-11.587618827819824,0.4195339977741241,-6.562576770782471,-3.2127456665039062,REAL
-230.6308135986328,82.6363296508789,-27.45041275024414,7.246096611022949,-20.29100608825684,-16.066679000854492,-19.340707778930664,-25.94501304626465,-13.964204788208008,-12.012049674987791,-15.379608154296877,0.0200973507016897,-12.91497802734375,FAKE
-342.3410949707031,45.93462753295898,10.356820106506348,17.09102439880371,-13.121797561645508,-9.07615089416504,-21.30528450012207,-20.668806076049805,-11.23918342590332,-18.639551162719727,-8.703923225402832,-3.357687473297119,-19.163000106811523,FAKE
-361.9911804199219,64.0098876953125,12.380328178405762,22.76624870300293,-4.101065635681152,-12.405577659606934,-14.666389465332031,-24.388813018798828,-13.10773754119873,-10.845847129821776,-11.190046310424805,-8.893908500671387,-5.9109978675842285,FAKE
-299.0491943359375,72.67072296142578,-5.91003942489624,41.241477966308594,-4.130172729492188,-32.092376708984375,-37.71153259277344,-18.140216827392575,-0.4639084637165069,-9.932003021240234,-9.085951805114746,-9.276787757873535,-5.92197847366333,FAKE
-332.7140197753906,68.27254486083984,0.949552595615387,22.852277755737305,8.820340156555176,3.6679775714874263,-8.782393455505371,-18.757221221923828,-4.193644046783447,-15.381977081298828,-2.7429182529449463,4.896868705749512,-7.112091064453125,REAL
-311.5513610839844,74.55387878417969,-0.0451859533786773,7.846636772155762,-7.437579154968262,-8.101110458374023,-26.971729278564453,-23.28594398498535,-11.075188636779783,-18.06395149230957,-7.580106735229492,-8.176203727722168,-6.386222362518311,FAKE
-320.33074951171875,56.60411834716797,-5.512507915496826,0.274198442697525,-12.1669282913208,5.732157707214356,-13.11080551147461,-18.443910598754883,-6.983342170715332,-9.971363067626951,-3.7897462844848633,-10.016161918640137,-12.434908866882324,REAL
-318.35357666015625,92.56166076660156,-1.7130714654922483,16.295778274536133,3.0366177558898926,4.2014265060424805,-2.132998466491699,-18.06709098815918,-4.010258197784424,4.686434745788574,-2.608126163482666,-0.1027629449963569,-6.122710227966309,REAL
-308.30767822265625,36.27452087402344,13.444136619567873,27.6904296875,-7.317315101623535,3.878211498260498,-11.499642372131348,-10.229995727539062,-11.353748321533203,-13.12583351135254,0.599281370639801,0.5174421668052673,-4.254942893981934,REAL
-318.2816467285156,66.0530776977539,10.002501487731934,16.674457550048828,-0.0846112817525863,-0.6604841351509094,-8.21487808227539,-11.36591911315918,-12.326847076416016,-3.67190146446228,-8.570294380187988,-5.2134552001953125,-6.959007263183594,REAL
-322.2143859863281,51.09765625,16.168161392211914,36.90358352661133,-16.998464584350586,-17.68178939819336,-24.42066764831543,-20.35880851745605,-17.42281723022461,-14.720151901245115,-15.754979133605955,-3.4781551361083984,-14.2623929977417,FAKE
-243.2202911376953,105.49114227294922,3.266925573348999,13.183608055114746,-9.424811363220217,11.042573928833008,-7.03511381149292,-29.2101993560791,-2.5485472679138184,-6.337921142578125,-2.709968090057373,-2.6037399768829346,-4.136483669281006,REAL
-354.2872314453125,56.64352798461914,5.749781131744385,26.10524559020996,-2.840516328811645,-5.472986698150635,-13.298611640930176,-6.683908462524414,-6.215268611907959,-9.653627395629885,1.820049524307251,-0.4682865142822265,-4.248984336853027,REAL
-278.6385803222656,50.84103012084961,-1.6556609869003296,16.675188064575195,2.9127321243286133,-6.859816551208496,-12.114076614379885,-20.066076278686523,-8.616128921508789,-3.163433790206909,-12.864113807678224,2.099307060241699,-5.0129899978637695,FAKE
-326.0726013183594,96.55220794677734,9.118098258972168,28.318601608276367,2.611297369003296,2.9274940490722656,-8.16502857208252,-15.139301300048828,-2.297235012054444,-6.511953830718994,-10.349669456481934,-14.596166610717772,-14.795212745666504,FAKE
-291.9048156738281,68.75252532958984,4.563838958740234,12.337006568908691,-1.3075331449508667,0.2081717848777771,-5.861637115478516,-13.429550170898438,-10.369098663330078,-3.5865814685821533,-10.776379585266112,-8.33516788482666,-7.059189796447754,REAL
-384.6429748535156,61.45467376708984,22.5783805847168,11.389325141906738,5.635489463806152,3.837835311889648,-2.1896626949310303,-8.339986801147461,-8.319681167602539,-8.363470077514648,-11.73198413848877,-1.1725380420684814,-3.9426016807556152,FAKE
-278.60888671875,85.72224426269531,-13.097867965698242,13.341097831726074,-7.014590740203857,-20.561744689941406,-18.087499618530277,-3.787298440933228,-7.281698226928711,-17.807470321655273,-9.103933334350586,-12.116315841674805,-4.051836490631104,REAL
-323.4711303710937,99.26879119873048,-9.596391677856444,31.58099937438965,1.7411855459213257,-1.8574230670928955,4.349092483520508,-13.679595947265623,-1.3797507286071775,-0.981144368648529,-3.995010137557984,4.369725227355957,-11.8633451461792,REAL
-323.6205139160156,53.39530563354492,-2.81001615524292,11.203166007995604,-3.963552713394165,-4.957417011260986,-15.70478343963623,-9.71597671508789,-3.33255672454834,-4.929167747497559,-2.586541652679444,-4.038859844207764,-6.8732686042785645,REAL
-357.4333801269531,44.41374206542969,3.120739221572876,36.23518371582031,-20.825319290161133,-10.120158195495604,-19.67261505126953,-15.940380096435549,-12.29081916809082,-16.521387100219727,-10.635913848876951,-8.722267150878906,-5.781378269195557,FAKE
-315.4983215332031,114.0000228881836,-14.054413795471191,21.64682960510254,-8.435827255249023,-1.991689920425415,3.1766960620880127,-14.749978065490724,-2.187063455581665,-0.4030891060829162,1.265919208526611,2.3822109699249268,-4.136012077331543,REAL
-253.49349975585935,102.2723388671875,-13.75559139251709,34.73283386230469,1.132625699043274,-6.851799964904785,-11.41462516784668,-23.861297607421875,-6.210071563720703,-9.235292434692385,-13.304134368896484,-9.576519012451172,-17.619565963745117,FAKE
-334.00665283203125,48.18989944458008,-0.5091163516044617,32.10373306274414,-2.3563649654388428,0.6560932993888855,-5.410955429077148,-13.57805347442627,-11.045450210571287,-11.46249008178711,-8.497448921203613,-1.644013285636902,-6.650816917419434,REAL
-336.3455810546875,52.21356201171875,-2.6572258472442627,14.129205703735352,-7.638293743133545,-2.8381080627441406,-6.957284927368164,-17.46002197265625,-5.0694427490234375,-10.029993057250977,-2.49326753616333,-2.046374082565308,-0.3219049870967865,REAL
-223.27462768554688,91.09249877929688,-0.3574475347995758,27.641794204711918,-3.6629326343536377,-4.450092315673828,-7.950243949890137,-10.949400901794434,-0.4264244437217712,-5.429285526275635,-4.696563720703125,-9.051905632019045,-19.15586853027344,FAKE
-277.2254943847656,74.0615234375,5.198320388793945,32.81488037109375,0.1727643758058548,1.749289870262146,-13.200728416442873,-18.45514869689941,-3.413053274154663,-7.250354290008545,-6.839378356933594,-6.221969604492188,-18.056690216064453,FAKE
-249.5587615966797,63.53719711303711,0.8891611695289612,42.33885192871094,1.6354050636291504,-9.125600814819336,-10.162962913513184,-18.43592834472656,-17.589088439941406,-8.64227294921875,-15.59059715270996,-4.751421451568604,-9.750813484191896,FAKE
-312.16290283203125,56.937198638916016,-2.406779289245605,20.58938407897949,-3.702143907546997,-9.58755588531494,-2.54630708694458,-13.071624755859377,-6.342703342437744,-8.76967716217041,-11.103614807128906,2.7484331130981445,-8.851802825927734,REAL
-272.90679931640625,57.51156997680664,-0.3864883184432983,14.273648262023926,-14.094218254089355,-9.036928176879885,-8.467647552490234,-9.248711585998535,-14.8339204788208,-14.90705394744873,-6.571638584136963,-1.75427508354187,-8.026853561401367,REAL
-370.3008728027344,67.35762786865234,10.475293159484863,13.059454917907717,-5.351900100708008,-7.77839183807373,-17.6715030670166,-20.670085906982425,-14.925337791442873,-17.265382766723633,-12.5485258102417,-4.089678287506104,-10.135497093200684,FAKE
-337.5777282714844,62.69384765625,11.18350887298584,11.68232536315918,1.8522381782531736,3.610286474227905,-18.579389572143555,-11.719318389892578,-4.986820697784424,-1.569899082183838,-8.576656341552734,-3.421527624130249,0.8008219599723816,REAL
-323.85845947265625,51.26802062988281,-9.209972381591797,15.425922393798828,-17.894794464111328,-4.320525169372559,-9.81306266784668,-12.17923069000244,-4.9526238441467285,-14.032773971557615,-7.087796211242676,-7.734373569488525,1.0501691102981567,REAL
-296.1849975585937,80.81410217285156,-11.26789379119873,15.883691787719728,2.6477670669555664,-6.827218532562256,-12.830132484436035,-25.30790901184082,-13.710323333740234,-5.568872451782227,-7.101747989654541,-5.4491705894470215,-4.4858479499816895,REAL
-397.5200805664063,84.13011932373047,5.745349884033203,31.10516357421875,4.397884845733643,-2.375161409378052,-4.524665832519531,-22.2813720703125,-13.376429557800291,-5.662893295288086,-9.695394515991213,0.7625619769096375,-4.596521377563477,FAKE
-297.02276611328125,58.67610549926758,2.5379483699798584,8.411917686462402,-6.044246196746826,-4.463027477264404,1.8969988822937007,-13.953929901123049,-0.334861546754837,-1.498401165008545,-11.464176177978516,-5.619650840759277,-8.704108238220215,REAL
